"cabinet" "temp" "rep" "vial" "time" "block"
2 22 4 1 215 2
2 22 4 2 215 2
2 22 4 3 215 2
2 22 4 3 215 2
2 22 4 3 215 2
2 22 4 3 215 2
2 22 4 3 215 2
2 22 4 4 215 2
2 22 4 4 215 2
2 22 4 4 215 2
2 22 4 4 215 2
2 22 4 4 215 2
2 22 4 4 215 2
2 22 4 5 215 2
2 22 4 5 215 2
2 22 4 5 215 2
2 22 4 6 215 2
2 22 4 7 215 2
2 22 4 8 215 2
2 22 4 8 215 2
2 22 4 10 215 2
2 22 4 10 215 2
2 22 4 10 215 2
2 22 4 1 221 2
2 22 4 3 221 2
2 22 4 6 221 2
2 22 4 8 221 2
2 22 4 9 221 2
2 22 4 4 228 2
2 22 4 5 228 2
2 22 4 6 228 2
3 17 1 6 178 1
3 17 1 1 184 1
3 17 1 8 184 1
3 17 1 10 184 1
3 17 1 2 190 1
3 17 1 2 190 1
3 17 1 2 190 1
3 17 1 2 190 1
3 17 1 2 190 1
3 17 1 3 190 1
3 17 1 3 190 1
3 17 1 3 190 1
3 17 1 3 190 1
3 17 1 4 190 1
3 17 1 4 190 1
3 17 1 4 190 1
3 17 1 5 190 1
3 17 1 6 190 1
3 17 1 7 190 1
3 17 1 7 190 1
3 17 1 7 190 1
3 17 1 7 190 1
3 17 1 8 190 1
3 17 1 8 190 1
3 17 1 8 190 1
3 17 1 9 190 1
3 17 1 9 190 1
3 17 1 9 190 1
3 17 1 10 190 1
3 17 1 10 190 1
3 17 1 10 190 1
3 17 1 1 194 1
3 17 1 1 194 1
3 17 1 1 194 1
3 17 1 1 194 1
3 17 1 2 194 1
3 17 1 2 194 1
3 17 1 2 194 1
3 17 1 2 194 1
3 17 1 2 194 1
3 17 1 2 194 1
3 17 1 3 194 1
3 17 1 3 194 1
3 17 1 3 194 1
3 17 1 3 194 1
3 17 1 3 194 1
3 17 1 4 194 1
3 17 1 4 194 1
3 17 1 4 194 1
3 17 1 4 194 1
3 17 1 4 194 1
3 17 1 4 194 1
3 17 1 5 194 1
3 17 1 5 194 1
3 17 1 5 194 1
3 17 1 5 194 1
3 17 1 6 194 1
3 17 1 6 194 1
3 17 1 6 194 1
3 17 1 6 194 1
3 17 1 6 194 1
3 17 1 7 194 1
3 17 1 7 194 1
3 17 1 7 194 1
3 17 1 8 194 1
3 17 1 8 194 1
3 17 1 8 194 1
3 17 1 9 194 1
3 17 1 10 194 1
3 17 1 10 194 1
3 17 1 10 194 1
3 17 1 10 194 1
3 17 1 10 194 1
3 17 1 1 198 1
3 17 1 1 198 1
3 17 1 1 198 1
3 17 1 2 198 1
3 17 1 2 198 1
3 17 1 3 198 1
3 17 1 3 198 1
3 17 1 3 198 1
3 17 1 4 198 1
3 17 1 4 198 1
3 17 1 4 198 1
3 17 1 5 198 1
3 17 1 5 198 1
3 17 1 5 198 1
3 17 1 6 198 1
3 17 1 6 198 1
3 17 1 7 198 1
3 17 1 7 198 1
3 17 1 8 198 1
3 17 1 8 198 1
3 17 1 9 198 1
3 17 1 9 198 1
3 17 1 9 198 1
3 17 1 9 198 1
3 17 1 9 198 1
3 17 1 9 198 1
3 17 1 10 198 1
3 17 1 10 198 1
3 17 1 1 202 1
3 17 1 1 202 1
3 17 1 2 202 1
3 17 1 3 202 1
3 17 1 3 202 1
3 17 1 4 202 1
3 17 1 4 202 1
3 17 1 5 202 1
3 17 1 5 202 1
3 17 1 5 202 1
3 17 1 5 202 1
3 17 1 5 202 1
3 17 1 6 202 1
3 17 1 6 202 1
3 17 1 6 202 1
3 17 1 6 202 1
3 17 1 8 202 1
3 17 1 2 206 1
3 17 1 5 206 1
3 17 1 1 214 1
3 17 1 2 214 1
3 17 1 2 214 1
3 17 1 3 214 1
3 17 1 5 214 1
3 17 1 7 214 1
3 17 1 8 214 1
3 17 1 9 214 1
3 17 1 9 214 1
3 17 1 9 214 1
3 17 1 10 214 1
3 17 1 3 220 1
3 17 1 5 220 1
3 17 1 9 220 1
3 17 1 8 177 2
3 17 1 10 177 2
3 17 1 1 189 2
3 17 1 2 189 2
3 17 1 5 189 2
3 17 1 5 189 2
3 17 1 6 189 2
3 17 1 7 189 2
3 17 1 8 189 2
3 17 1 9 189 2
3 17 1 9 189 2
3 17 1 9 189 2
3 17 1 9 189 2
3 17 1 1 193 2
3 17 1 1 193 2
3 17 1 1 193 2
3 17 1 1 193 2
3 17 1 1 193 2
3 17 1 1 193 2
3 17 1 2 193 2
3 17 1 2 193 2
3 17 1 2 193 2
3 17 1 2 193 2
3 17 1 2 193 2
3 17 1 2 193 2
3 17 1 3 193 2
3 17 1 3 193 2
3 17 1 3 193 2
3 17 1 3 193 2
3 17 1 3 193 2
3 17 1 3 193 2
3 17 1 3 193 2
3 17 1 4 193 2
3 17 1 4 193 2
3 17 1 4 193 2
3 17 1 4 193 2
3 17 1 4 193 2
3 17 1 4 193 2
3 17 1 5 193 2
3 17 1 5 193 2
3 17 1 5 193 2
3 17 1 5 193 2
3 17 1 5 193 2
3 17 1 6 193 2
3 17 1 6 193 2
3 17 1 6 193 2
3 17 1 6 193 2
3 17 1 6 193 2
3 17 1 6 193 2
3 17 1 6 193 2
3 17 1 7 193 2
3 17 1 7 193 2
3 17 1 7 193 2
3 17 1 7 193 2
3 17 1 7 193 2
3 17 1 7 193 2
3 17 1 7 193 2
3 17 1 7 193 2
3 17 1 7 193 2
3 17 1 8 193 2
3 17 1 8 193 2
3 17 1 8 193 2
3 17 1 8 193 2
3 17 1 9 193 2
3 17 1 9 193 2
3 17 1 9 193 2
3 17 1 9 193 2
3 17 1 9 193 2
3 17 1 9 193 2
3 17 1 9 193 2
3 17 1 9 193 2
3 17 1 10 193 2
3 17 1 10 193 2
3 17 1 10 193 2
3 17 1 10 193 2
3 17 1 10 193 2
3 17 1 10 193 2
3 17 1 10 193 2
3 17 1 10 193 2
3 17 1 1 197 2
3 17 1 1 197 2
3 17 1 1 197 2
3 17 1 1 197 2
3 17 1 2 197 2
3 17 1 2 197 2
3 17 1 2 197 2
3 17 1 2 197 2
3 17 1 2 197 2
3 17 1 2 197 2
3 17 1 2 197 2
3 17 1 2 197 2
3 17 1 2 197 2
3 17 1 3 197 2
3 17 1 3 197 2
3 17 1 3 197 2
3 17 1 3 197 2
3 17 1 3 197 2
3 17 1 3 197 2
3 17 1 3 197 2
3 17 1 4 197 2
3 17 1 4 197 2
3 17 1 5 197 2
3 17 1 5 197 2
3 17 1 5 197 2
3 17 1 5 197 2
3 17 1 5 197 2
3 17 1 5 197 2
3 17 1 6 197 2
3 17 1 6 197 2
3 17 1 6 197 2
3 17 1 6 197 2
3 17 1 7 197 2
3 17 1 7 197 2
3 17 1 7 197 2
3 17 1 8 197 2
3 17 1 8 197 2
3 17 1 8 197 2
3 17 1 8 197 2
3 17 1 9 197 2
3 17 1 9 197 2
3 17 1 9 197 2
3 17 1 9 197 2
3 17 1 9 197 2
3 17 1 10 197 2
3 17 1 10 197 2
3 17 1 10 197 2
3 17 1 1 201 2
3 17 1 1 201 2
3 17 1 1 201 2
3 17 1 1 201 2
3 17 1 2 201 2
3 17 1 5 201 2
3 17 1 5 201 2
3 17 1 6 201 2
3 17 1 7 201 2
3 17 1 7 201 2
3 17 1 8 201 2
3 17 1 10 201 2
3 17 1 10 201 2
3 17 1 5 209 2
3 17 1 7 209 2
3 17 1 7 209 2
3 17 1 8 209 2
3 17 1 10 209 2
3 17 1 1 215 2
3 17 1 5 215 2
3 17 1 6 215 2
3 17 1 10 215 2
3 17 1 7 228 2
3 17 2 4 178 1
3 17 2 5 178 1
3 17 2 7 178 1
3 17 2 2 184 1
3 17 2 6 184 1
3 17 2 1 190 1
3 17 2 2 190 1
3 17 2 2 190 1
3 17 2 2 190 1
3 17 2 2 190 1
3 17 2 2 190 1
3 17 2 3 190 1
3 17 2 3 190 1
3 17 2 3 190 1
3 17 2 3 190 1
3 17 2 4 190 1
3 17 2 4 190 1
3 17 2 4 190 1
3 17 2 4 190 1
3 17 2 4 190 1
3 17 2 5 190 1
3 17 2 5 190 1
3 17 2 5 190 1
3 17 2 6 190 1
3 17 2 6 190 1
3 17 2 6 190 1
3 17 2 6 190 1
3 17 2 6 190 1
3 17 2 6 190 1
3 17 2 8 190 1
3 17 2 8 190 1
3 17 2 8 190 1
3 17 2 8 190 1
3 17 2 8 190 1
3 17 2 8 190 1
3 17 2 9 190 1
3 17 2 9 190 1
3 17 2 9 190 1
3 17 2 9 190 1
3 17 2 10 190 1
3 17 2 10 190 1
3 17 2 10 190 1
3 17 2 10 190 1
3 17 2 1 194 1
3 17 2 1 194 1
3 17 2 1 194 1
3 17 2 1 194 1
3 17 2 1 194 1
3 17 2 1 194 1
3 17 2 1 194 1
3 17 2 1 194 1
3 17 2 2 194 1
3 17 2 2 194 1
3 17 2 2 194 1
3 17 2 2 194 1
3 17 2 2 194 1
3 17 2 2 194 1
3 17 2 3 194 1
3 17 2 3 194 1
3 17 2 3 194 1
3 17 2 3 194 1
3 17 2 4 194 1
3 17 2 4 194 1
3 17 2 4 194 1
3 17 2 4 194 1
3 17 2 5 194 1
3 17 2 5 194 1
3 17 2 5 194 1
3 17 2 6 194 1
3 17 2 6 194 1
3 17 2 6 194 1
3 17 2 6 194 1
3 17 2 6 194 1
3 17 2 7 194 1
3 17 2 7 194 1
3 17 2 7 194 1
3 17 2 7 194 1
3 17 2 7 194 1
3 17 2 7 194 1
3 17 2 7 194 1
3 17 2 8 194 1
3 17 2 8 194 1
3 17 2 8 194 1
3 17 2 8 194 1
3 17 2 8 194 1
3 17 2 9 194 1
3 17 2 9 194 1
3 17 2 9 194 1
3 17 2 9 194 1
3 17 2 9 194 1
3 17 2 9 194 1
3 17 2 10 194 1
3 17 2 10 194 1
3 17 2 10 194 1
3 17 2 10 194 1
3 17 2 10 194 1
3 17 2 10 194 1
3 17 2 1 198 1
3 17 2 1 198 1
3 17 2 1 198 1
3 17 2 2 198 1
3 17 2 2 198 1
3 17 2 2 198 1
3 17 2 2 198 1
3 17 2 3 198 1
3 17 2 3 198 1
3 17 2 3 198 1
3 17 2 3 198 1
3 17 2 4 198 1
3 17 2 4 198 1
3 17 2 4 198 1
3 17 2 5 198 1
3 17 2 5 198 1
3 17 2 5 198 1
3 17 2 6 198 1
3 17 2 6 198 1
3 17 2 7 198 1
3 17 2 7 198 1
3 17 2 7 198 1
3 17 2 7 198 1
3 17 2 8 198 1
3 17 2 8 198 1
3 17 2 9 198 1
3 17 2 9 198 1
3 17 2 9 198 1
3 17 2 9 198 1
3 17 2 9 198 1
3 17 2 10 198 1
3 17 2 10 198 1
3 17 2 10 198 1
3 17 2 1 202 1
3 17 2 1 202 1
3 17 2 2 202 1
3 17 2 2 202 1
3 17 2 2 202 1
3 17 2 3 202 1
3 17 2 3 202 1
3 17 2 4 202 1
3 17 2 5 202 1
3 17 2 7 202 1
3 17 2 7 202 1
3 17 2 7 202 1
3 17 2 9 202 1
3 17 2 10 202 1
3 17 2 1 206 1
3 17 2 3 206 1
3 17 2 7 206 1
3 17 2 10 206 1
3 17 2 1 214 1
3 17 2 2 214 1
3 17 2 2 214 1
3 17 2 3 214 1
3 17 2 3 214 1
3 17 2 4 214 1
3 17 2 5 214 1
3 17 2 7 226 1
3 17 2 4 177 2
3 17 2 8 177 2
3 17 2 9 177 2
3 17 2 10 177 2
3 17 2 2 183 2
3 17 2 3 183 2
3 17 2 4 183 2
3 17 2 7 183 2
3 17 2 8 183 2
3 17 2 1 189 2
3 17 2 1 189 2
3 17 2 1 189 2
3 17 2 1 189 2
3 17 2 2 189 2
3 17 2 2 189 2
3 17 2 2 189 2
3 17 2 2 189 2
3 17 2 3 189 2
3 17 2 4 189 2
3 17 2 4 189 2
3 17 2 4 189 2
3 17 2 5 189 2
3 17 2 5 189 2
3 17 2 6 189 2
3 17 2 6 189 2
3 17 2 8 189 2
3 17 2 8 189 2
3 17 2 8 189 2
3 17 2 9 189 2
3 17 2 9 189 2
3 17 2 9 189 2
3 17 2 9 189 2
3 17 2 10 189 2
3 17 2 10 189 2
3 17 2 1 193 2
3 17 2 1 193 2
3 17 2 1 193 2
3 17 2 1 193 2
3 17 2 1 193 2
3 17 2 2 193 2
3 17 2 2 193 2
3 17 2 2 193 2
3 17 2 2 193 2
3 17 2 2 193 2
3 17 2 2 193 2
3 17 2 2 193 2
3 17 2 3 193 2
3 17 2 3 193 2
3 17 2 3 193 2
3 17 2 4 193 2
3 17 2 4 193 2
3 17 2 4 193 2
3 17 2 4 193 2
3 17 2 4 193 2
3 17 2 4 193 2
3 17 2 4 193 2
3 17 2 4 193 2
3 17 2 4 193 2
3 17 2 5 193 2
3 17 2 5 193 2
3 17 2 5 193 2
3 17 2 5 193 2
3 17 2 5 193 2
3 17 2 6 193 2
3 17 2 6 193 2
3 17 2 6 193 2
3 17 2 6 193 2
3 17 2 6 193 2
3 17 2 6 193 2
3 17 2 7 193 2
3 17 2 7 193 2
3 17 2 7 193 2
3 17 2 7 193 2
3 17 2 8 193 2
3 17 2 8 193 2
3 17 2 8 193 2
3 17 2 8 193 2
3 17 2 8 193 2
3 17 2 8 193 2
3 17 2 8 193 2
3 17 2 8 193 2
3 17 2 8 193 2
3 17 2 9 193 2
3 17 2 9 193 2
3 17 2 9 193 2
3 17 2 9 193 2
3 17 2 9 193 2
3 17 2 9 193 2
3 17 2 9 193 2
3 17 2 9 193 2
3 17 2 10 193 2
3 17 2 10 193 2
3 17 2 10 193 2
3 17 2 10 193 2
3 17 2 10 193 2
3 17 2 10 193 2
3 17 2 10 193 2
3 17 2 10 193 2
3 17 2 10 193 2
3 17 2 10 193 2
3 17 2 10 193 2
3 17 2 10 193 2
3 17 2 1 197 2
3 17 2 1 197 2
3 17 2 1 197 2
3 17 2 1 197 2
3 17 2 1 197 2
3 17 2 1 197 2
3 17 2 2 197 2
3 17 2 2 197 2
3 17 2 2 197 2
3 17 2 2 197 2
3 17 2 2 197 2
3 17 2 3 197 2
3 17 2 3 197 2
3 17 2 3 197 2
3 17 2 3 197 2
3 17 2 3 197 2
3 17 2 3 197 2
3 17 2 4 197 2
3 17 2 4 197 2
3 17 2 4 197 2
3 17 2 4 197 2
3 17 2 5 197 2
3 17 2 5 197 2
3 17 2 5 197 2
3 17 2 5 197 2
3 17 2 5 197 2
3 17 2 6 197 2
3 17 2 6 197 2
3 17 2 6 197 2
3 17 2 6 197 2
3 17 2 6 197 2
3 17 2 6 197 2
3 17 2 7 197 2
3 17 2 7 197 2
3 17 2 7 197 2
3 17 2 7 197 2
3 17 2 8 197 2
3 17 2 8 197 2
3 17 2 8 197 2
3 17 2 8 197 2
3 17 2 9 197 2
3 17 2 9 197 2
3 17 2 9 197 2
3 17 2 10 197 2
3 17 2 10 197 2
3 17 2 10 197 2
3 17 2 1 201 2
3 17 2 1 201 2
3 17 2 2 201 2
3 17 2 3 201 2
3 17 2 3 201 2
3 17 2 3 201 2
3 17 2 3 201 2
3 17 2 4 201 2
3 17 2 5 201 2
3 17 2 5 201 2
3 17 2 5 201 2
3 17 2 6 201 2
3 17 2 7 201 2
3 17 2 7 201 2
3 17 2 7 201 2
3 17 2 7 201 2
3 17 2 7 201 2
3 17 2 7 201 2
3 17 2 7 201 2
3 17 2 8 201 2
3 17 2 10 201 2
3 17 2 10 201 2
3 17 2 1 205 2
3 17 2 3 205 2
3 17 2 3 205 2
3 17 2 4 205 2
3 17 2 5 205 2
3 17 2 6 205 2
3 17 2 8 209 2
3 17 2 1 215 2
3 17 2 1 215 2
3 17 2 6 215 2
3 17 2 7 215 2
3 17 2 9 215 2
3 17 3 6 178 1
3 17 3 8 178 1
3 17 3 9 178 1
3 17 3 4 184 1
3 17 3 9 184 1
3 17 3 1 190 1
3 17 3 1 190 1
3 17 3 3 190 1
3 17 3 3 190 1
3 17 3 3 190 1
3 17 3 3 190 1
3 17 3 4 190 1
3 17 3 4 190 1
3 17 3 4 190 1
3 17 3 4 190 1
3 17 3 4 190 1
3 17 3 5 190 1
3 17 3 5 190 1
3 17 3 5 190 1
3 17 3 5 190 1
3 17 3 5 190 1
3 17 3 5 190 1
3 17 3 5 190 1
3 17 3 5 190 1
3 17 3 6 190 1
3 17 3 6 190 1
3 17 3 6 190 1
3 17 3 7 190 1
3 17 3 7 190 1
3 17 3 7 190 1
3 17 3 7 190 1
3 17 3 7 190 1
3 17 3 8 190 1
3 17 3 8 190 1
3 17 3 8 190 1
3 17 3 8 190 1
3 17 3 8 190 1
3 17 3 9 190 1
3 17 3 9 190 1
3 17 3 9 190 1
3 17 3 9 190 1
3 17 3 9 190 1
3 17 3 9 190 1
3 17 3 10 190 1
3 17 3 10 190 1
3 17 3 10 190 1
3 17 3 1 194 1
3 17 3 2 194 1
3 17 3 2 194 1
3 17 3 2 194 1
3 17 3 2 194 1
3 17 3 2 194 1
3 17 3 2 194 1
3 17 3 3 194 1
3 17 3 3 194 1
3 17 3 3 194 1
3 17 3 3 194 1
3 17 3 4 194 1
3 17 3 4 194 1
3 17 3 4 194 1
3 17 3 4 194 1
3 17 3 4 194 1
3 17 3 4 194 1
3 17 3 5 194 1
3 17 3 5 194 1
3 17 3 5 194 1
3 17 3 6 194 1
3 17 3 6 194 1
3 17 3 6 194 1
3 17 3 6 194 1
3 17 3 6 194 1
3 17 3 6 194 1
3 17 3 6 194 1
3 17 3 6 194 1
3 17 3 7 194 1
3 17 3 7 194 1
3 17 3 7 194 1
3 17 3 7 194 1
3 17 3 8 194 1
3 17 3 8 194 1
3 17 3 8 194 1
3 17 3 9 194 1
3 17 3 9 194 1
3 17 3 9 194 1
3 17 3 9 194 1
3 17 3 10 194 1
3 17 3 10 194 1
3 17 3 10 194 1
3 17 3 1 198 1
3 17 3 1 198 1
3 17 3 1 198 1
3 17 3 1 198 1
3 17 3 2 198 1
3 17 3 2 198 1
3 17 3 2 198 1
3 17 3 2 198 1
3 17 3 2 198 1
3 17 3 2 198 1
3 17 3 2 198 1
3 17 3 2 198 1
3 17 3 2 198 1
3 17 3 3 198 1
3 17 3 3 198 1
3 17 3 3 198 1
3 17 3 3 198 1
3 17 3 3 198 1
3 17 3 4 198 1
3 17 3 4 198 1
3 17 3 4 198 1
3 17 3 4 198 1
3 17 3 4 198 1
3 17 3 4 198 1
3 17 3 5 198 1
3 17 3 5 198 1
3 17 3 6 198 1
3 17 3 6 198 1
3 17 3 6 198 1
3 17 3 6 198 1
3 17 3 6 198 1
3 17 3 7 198 1
3 17 3 7 198 1
3 17 3 7 198 1
3 17 3 7 198 1
3 17 3 7 198 1
3 17 3 8 198 1
3 17 3 8 198 1
3 17 3 8 198 1
3 17 3 8 198 1
3 17 3 8 198 1
3 17 3 8 198 1
3 17 3 8 198 1
3 17 3 9 198 1
3 17 3 9 198 1
3 17 3 10 198 1
3 17 3 10 198 1
3 17 3 10 198 1
3 17 3 10 198 1
3 17 3 10 198 1
3 17 3 10 198 1
3 17 3 10 198 1
3 17 3 10 198 1
3 17 3 2 202 1
3 17 3 2 202 1
3 17 3 3 202 1
3 17 3 3 202 1
3 17 3 3 202 1
3 17 3 3 202 1
3 17 3 4 202 1
3 17 3 6 202 1
3 17 3 8 202 1
3 17 3 1 206 1
3 17 3 6 206 1
3 17 3 10 214 1
3 17 3 1 220 1
3 17 3 1 220 1
3 17 3 3 220 1
3 17 3 10 220 1
3 17 3 1 177 2
3 17 3 2 177 2
3 17 3 5 177 2
3 17 3 7 177 2
3 17 3 8 177 2
3 17 3 9 177 2
3 17 3 5 183 2
3 17 3 5 183 2
3 17 3 7 183 2
3 17 3 8 183 2
3 17 3 8 183 2
3 17 3 8 183 2
3 17 3 8 183 2
3 17 3 1 189 2
3 17 3 1 189 2
3 17 3 1 189 2
3 17 3 1 189 2
3 17 3 1 189 2
3 17 3 1 189 2
3 17 3 1 189 2
3 17 3 2 189 2
3 17 3 3 189 2
3 17 3 4 189 2
3 17 3 4 189 2
3 17 3 5 189 2
3 17 3 5 189 2
3 17 3 6 189 2
3 17 3 6 189 2
3 17 3 6 189 2
3 17 3 6 189 2
3 17 3 6 189 2
3 17 3 6 189 2
3 17 3 7 189 2
3 17 3 7 189 2
3 17 3 8 189 2
3 17 3 8 189 2
3 17 3 8 189 2
3 17 3 8 189 2
3 17 3 8 189 2
3 17 3 9 189 2
3 17 3 9 189 2
3 17 3 10 189 2
3 17 3 10 189 2
3 17 3 1 193 2
3 17 3 1 193 2
3 17 3 1 193 2
3 17 3 1 193 2
3 17 3 1 193 2
3 17 3 1 193 2
3 17 3 1 193 2
3 17 3 1 193 2
3 17 3 1 193 2
3 17 3 2 193 2
3 17 3 2 193 2
3 17 3 2 193 2
3 17 3 2 193 2
3 17 3 2 193 2
3 17 3 2 193 2
3 17 3 2 193 2
3 17 3 3 193 2
3 17 3 4 193 2
3 17 3 4 193 2
3 17 3 4 193 2
3 17 3 4 193 2
3 17 3 4 193 2
3 17 3 5 193 2
3 17 3 5 193 2
3 17 3 5 193 2
3 17 3 5 193 2
3 17 3 5 193 2
3 17 3 5 193 2
3 17 3 6 193 2
3 17 3 6 193 2
3 17 3 6 193 2
3 17 3 6 193 2
3 17 3 6 193 2
3 17 3 7 193 2
3 17 3 7 193 2
3 17 3 7 193 2
3 17 3 7 193 2
3 17 3 7 193 2
3 17 3 7 193 2
3 17 3 7 193 2
3 17 3 7 193 2
3 17 3 7 193 2
3 17 3 8 193 2
3 17 3 8 193 2
3 17 3 8 193 2
3 17 3 8 193 2
3 17 3 8 193 2
3 17 3 8 193 2
3 17 3 8 193 2
3 17 3 8 193 2
3 17 3 8 193 2
3 17 3 9 193 2
3 17 3 9 193 2
3 17 3 9 193 2
3 17 3 9 193 2
3 17 3 10 193 2
3 17 3 10 193 2
3 17 3 10 193 2
3 17 3 10 193 2
3 17 3 10 193 2
3 17 3 10 193 2
3 17 3 10 193 2
3 17 3 10 193 2
3 17 3 10 193 2
3 17 3 1 197 2
3 17 3 1 197 2
3 17 3 1 197 2
3 17 3 1 197 2
3 17 3 2 197 2
3 17 3 2 197 2
3 17 3 2 197 2
3 17 3 2 197 2
3 17 3 2 197 2
3 17 3 2 197 2
3 17 3 2 197 2
3 17 3 3 197 2
3 17 3 3 197 2
3 17 3 3 197 2
3 17 3 4 197 2
3 17 3 4 197 2
3 17 3 4 197 2
3 17 3 4 197 2
3 17 3 4 197 2
3 17 3 4 197 2
3 17 3 5 197 2
3 17 3 5 197 2
3 17 3 5 197 2
3 17 3 5 197 2
3 17 3 5 197 2
3 17 3 5 197 2
3 17 3 5 197 2
3 17 3 5 197 2
3 17 3 6 197 2
3 17 3 6 197 2
3 17 3 6 197 2
3 17 3 6 197 2
3 17 3 6 197 2
3 17 3 6 197 2
3 17 3 7 197 2
3 17 3 7 197 2
3 17 3 7 197 2
3 17 3 7 197 2
3 17 3 7 197 2
3 17 3 9 197 2
3 17 3 9 197 2
3 17 3 10 197 2
3 17 3 10 197 2
3 17 3 10 197 2
3 17 3 10 197 2
3 17 3 10 197 2
3 17 3 10 197 2
3 17 3 1 201 2
3 17 3 2 201 2
3 17 3 3 201 2
3 17 3 3 201 2
3 17 3 3 201 2
3 17 3 3 201 2
3 17 3 4 201 2
3 17 3 4 201 2
3 17 3 4 201 2
3 17 3 4 201 2
3 17 3 4 201 2
3 17 3 4 201 2
3 17 3 4 201 2
3 17 3 4 201 2
3 17 3 5 201 2
3 17 3 5 201 2
3 17 3 6 201 2
3 17 3 7 201 2
3 17 3 9 201 2
3 17 3 9 201 2
3 17 3 9 201 2
3 17 3 9 201 2
3 17 3 9 205 2
3 17 3 1 215 2
3 17 3 1 215 2
3 17 3 9 221 2
3 17 4 2 178 1
3 17 4 4 178 1
3 17 4 4 178 1
3 17 4 6 178 1
3 17 4 6 178 1
3 17 4 1 184 1
3 17 4 2 184 1
3 17 4 4 184 1
3 17 4 4 184 1
3 17 4 5 184 1
3 17 4 5 184 1
3 17 4 7 184 1
3 17 4 9 184 1
3 17 4 1 190 1
3 17 4 1 190 1
3 17 4 1 190 1
3 17 4 1 190 1
3 17 4 1 190 1
3 17 4 1 190 1
3 17 4 2 190 1
3 17 4 2 190 1
3 17 4 3 190 1
3 17 4 3 190 1
3 17 4 3 190 1
3 17 4 3 190 1
3 17 4 3 190 1
3 17 4 3 190 1
3 17 4 3 190 1
3 17 4 3 190 1
3 17 4 3 190 1
3 17 4 4 190 1
3 17 4 4 190 1
3 17 4 4 190 1
3 17 4 4 190 1
3 17 4 4 190 1
3 17 4 4 190 1
3 17 4 4 190 1
3 17 4 4 190 1
3 17 4 4 190 1
3 17 4 4 190 1
3 17 4 5 190 1
3 17 4 5 190 1
3 17 4 5 190 1
3 17 4 5 190 1
3 17 4 5 190 1
3 17 4 5 190 1
3 17 4 6 190 1
3 17 4 6 190 1
3 17 4 6 190 1
3 17 4 6 190 1
3 17 4 6 190 1
3 17 4 6 190 1
3 17 4 7 190 1
3 17 4 7 190 1
3 17 4 7 190 1
3 17 4 7 190 1
3 17 4 7 190 1
3 17 4 7 190 1
3 17 4 7 190 1
3 17 4 8 190 1
3 17 4 8 190 1
3 17 4 8 190 1
3 17 4 8 190 1
3 17 4 9 190 1
3 17 4 9 190 1
3 17 4 9 190 1
3 17 4 9 190 1
3 17 4 9 190 1
3 17 4 9 190 1
3 17 4 9 190 1
3 17 4 9 190 1
3 17 4 9 190 1
3 17 4 10 190 1
3 17 4 10 190 1
3 17 4 10 190 1
3 17 4 10 190 1
3 17 4 10 190 1
3 17 4 10 190 1
3 17 4 1 194 1
3 17 4 1 194 1
3 17 4 1 194 1
3 17 4 1 194 1
3 17 4 2 194 1
3 17 4 3 194 1
3 17 4 3 194 1
3 17 4 3 194 1
3 17 4 3 194 1
3 17 4 3 194 1
3 17 4 4 194 1
3 17 4 4 194 1
3 17 4 4 194 1
3 17 4 4 194 1
3 17 4 4 194 1
3 17 4 5 194 1
3 17 4 5 194 1
3 17 4 5 194 1
3 17 4 6 194 1
3 17 4 6 194 1
3 17 4 7 194 1
3 17 4 7 194 1
3 17 4 7 194 1
3 17 4 7 194 1
3 17 4 8 194 1
3 17 4 8 194 1
3 17 4 8 194 1
3 17 4 8 194 1
3 17 4 8 194 1
3 17 4 9 194 1
3 17 4 9 194 1
3 17 4 9 194 1
3 17 4 10 194 1
3 17 4 10 194 1
3 17 4 10 194 1
3 17 4 10 194 1
3 17 4 10 194 1
3 17 4 10 194 1
3 17 4 1 198 1
3 17 4 1 198 1
3 17 4 1 198 1
3 17 4 1 198 1
3 17 4 1 198 1
3 17 4 2 198 1
3 17 4 2 198 1
3 17 4 2 198 1
3 17 4 2 198 1
3 17 4 3 198 1
3 17 4 3 198 1
3 17 4 4 198 1
3 17 4 4 198 1
3 17 4 5 198 1
3 17 4 5 198 1
3 17 4 5 198 1
3 17 4 5 198 1
3 17 4 5 198 1
3 17 4 6 198 1
3 17 4 6 198 1
3 17 4 6 198 1
3 17 4 6 198 1
3 17 4 6 198 1
3 17 4 6 198 1
3 17 4 6 198 1
3 17 4 7 198 1
3 17 4 7 198 1
3 17 4 7 198 1
3 17 4 8 198 1
3 17 4 8 198 1
3 17 4 8 198 1
3 17 4 8 198 1
3 17 4 8 198 1
3 17 4 9 198 1
3 17 4 9 198 1
3 17 4 9 198 1
3 17 4 9 198 1
3 17 4 10 198 1
3 17 4 10 198 1
3 17 4 10 198 1
3 17 4 10 198 1
3 17 4 10 198 1
3 17 4 1 202 1
3 17 4 5 202 1
3 17 4 5 202 1
3 17 4 6 202 1
3 17 4 6 202 1
3 17 4 8 202 1
3 17 4 6 206 1
3 17 4 10 206 1
3 17 4 5 214 1
3 17 4 1 177 2
3 17 4 1 177 2
3 17 4 2 177 2
3 17 4 1 183 2
3 17 4 6 183 2
3 17 4 8 183 2
3 17 4 1 189 2
3 17 4 1 189 2
